Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID89281,89281,0,67.172,173.911,184.206,0,0,0,3.250,1,-10921639,107.703,94,-106,350,3985,130.829,4.550,2.203,1.132
ID89180,89180,0,63.774,173.623,184.287,0,1,1,3.250,1,-10921639,105.973,90,-81,378,3921,120.205,4.550,2.060,1.187
ID89230,89230,0,73.981,173.058,184.367,0,2,2,3.250,1,-10921639,105.000,47,-104,498,3885,158.207,4.550,1.666,0.830
ID89328,89328,0,89.081,173.006,184.340,0,3,3,3.250,1,-10921639,119.919,27,-126,633,4437,198.081,2.795,1.758,0.772
ID89373,89373,0,88.723,173.078,184.337,0,4,4,3.250,1,-10921639,126.946,49,-73,626,4697,188.851,2.792,1.634,0.834
ID89452,89452,0,100.690,173.054,184.184,0,5,5,3.250,1,-10921639,132.703,57,-101,700,4910,216.244,2.799,1.851,0.797
ID89408,89408,0,69.912,173.337,184.283,0,6,6,3.250,1,-10921639,93.000,48,-92,507,3441,158.314,2.793,1.756,0.749
ID89490,89490,0,54.964,173.308,184.130,0,7,7,3.250,1,-10921639,73.838,43,-89,405,2732,127.988,2.791,1.628,0.715
ID89568,89568,0,65.122,173.210,183.875,0,8,8,3.250,1,-10921639,87.649,47,-83,437,3243,136.503,4.550,1.942,0.848
ID89529,89529,0,53.323,173.073,184.069,0,9,9,3.250,1,-10921639,63.108,26,-79,383,2335,119.821,2.788,2.182,0.722
ID89600,89600,0,31.270,173.147,183.987,0,10,10,3.250,1,-10921639,33.676,15,-64,247,1246,78.864,2.774,2.338,0.598
ID89638,89638,0,24.401,173.180,183.993,0,11,11,3.250,1,-10921639,30.811,18,-43,167,1140,53.299,2.796,3.439,0.896
ID89671,89671,0,21.163,173.361,184.368,0,12,12,3.250,1,-10921639,24.459,18,-55,137,905,49.443,2.817,2.798,0.729
ID89707,89707,0,28.154,173.269,183.933,0,13,13,3.250,1,-10921639,29.432,24,-61,204,1089,67.394,2.787,4.325,0.709
ID89742,89742,0,22.717,173.303,183.932,0,14,14,3.250,1,-10921639,22.568,7,-54,160,835,53.020,2.789,5.445,0.719
ID89777,89777,0,28.821,173.370,183.879,0,15,15,3.250,1,-10921639,28.486,13,-79,212,1054,70.418,2.787,5.019,0.675
ID89819,89819,0,39.942,173.004,183.865,0,16,16,3.250,1,-10921639,42.054,19,-87,281,1556,89.969,2.794,3.646,0.734
ID89859,89859,0,30.140,173.175,183.972,0,17,17,3.250,1,-10921639,35.811,29,-61,201,1325,66.047,4.550,3.090,0.819
ID89901,89901,0,29.798,173.310,184.108,0,18,18,3.250,1,-10921639,38.027,25,-38,181,1407,58.809,4.550,3.192,0.985
ID89938,89938,0,30.153,173.192,184.057,0,19,19,3.250,1,-10921639,32.270,18,-68,220,1194,73.035,2.792,2.754,0.648
ID89983,89983,0,23.166,173.622,184.007,0,20,20,3.250,1,-10921639,31.081,12,-30,155,1150,49.010,4.550,2.511,0.907
ID89280,89280,1,61.951,183.088,181.172,0,0,0,3.250,1,-10921639,73.622,38,-60,440,2724,138.040,2.791,2.625,0.772
ID89178,89178,1,56.880,182.787,181.048,0,1,1,3.250,1,-10921639,62.703,16,-71,463,2320,142.066,2.772,2.336,0.618
ID89229,89229,1,56.820,183.048,181.061,0,2,2,3.250,1,-10921639,60.838,25,-75,404,2251,128.854,2.792,3.433,0.731
ID89327,89327,1,45.081,183.402,181.107,0,3,3,3.250,1,-10921639,46.405,14,-83,300,1717,103.314,2.801,5.182,0.753
ID89372,89372,1,37.327,183.362,181.038,0,4,4,3.250,1,-10921639,37.378,10,-49,255,1383,87.022,2.801,5.409,0.725
ID89451,89451,1,38.855,183.282,181.116,0,5,5,3.250,1,-10921639,41.649,-2,-68,303,1541,99.578,2.782,2.758,0.614
ID89407,89407,1,36.330,183.429,181.026,0,6,6,3.250,1,-10921639,41.108,8,-102,262,1521,89.624,2.797,2.288,0.638
ID89489,89489,1,60.831,183.460,181.205,0,7,7,3.250,1,-10921639,67.919,4,-85,446,2513,155.441,2.793,2.107,0.593
ID89567,89567,1,82.987,183.028,181.285,0,8,8,3.250,1,-10921639,98.324,22,-100,604,3638,195.566,2.794,1.998,0.670
ID89528,89528,1,80.313,182.949,181.534,0,9,9,3.250,1,-10921639,104.838,35,-103,570,3879,182.209,4.550,1.905,0.755
ID89599,89599,1,40.359,182.895,181.286,0,10,10,3.250,1,-10921639,53.378,33,-55,272,1975,87.330,4.550,2.305,0.853
ID89637,89637,1,27.747,183.208,181.626,0,11,11,3.250,1,-10921639,33.054,8,-37,197,1223,63.728,2.798,2.421,0.734
ID89670,89670,1,25.843,182.861,181.343,0,12,12,3.250,1,-10921639,26.811,12,-81,184,992,64.833,2.798,3.497,0.643
ID89706,89706,1,26.026,183.208,181.530,0,13,13,3.250,1,-10921639,29.514,15,-46,155,1092,53.064,4.550,5.544,0.942
ID89741,89741,1,39.794,182.925,181.138,0,14,14,3.250,1,-10921639,40.649,6,-104,299,1504,99.491,2.785,2.665,0.594
ID89776,89776,1,42.589,182.846,180.973,0,15,15,3.250,1,-10921639,49.270,24,-57,314,1823,100.625,2.790,2.002,0.653
ID89818,89818,1,43.406,182.848,180.956,0,16,16,3.250,1,-10921639,56.568,28,-52,333,2093,98.526,2.785,2.073,0.775
ID89858,89858,1,38.274,182.897,180.912,0,17,17,3.250,1,-10921639,41.514,18,-53,278,1536,89.412,2.794,2.491,0.663
ID89900,89900,1,20.196,182.910,180.688,0,18,18,3.250,1,-10921639,21.946,13,-42,130,812,43.701,4.550,5.527,0.850
ID89937,89937,1,18.749,182.994,180.609,0,19,19,3.250,1,-10921639,15.081,4,-52,145,558,50.269,2.784,7.323,0.528
ID89982,89982,1,25.139,182.907,181.073,0,20,20,3.250,1,-10921639,25.541,5,-61,191,945,62.789,2.787,3.624,0.638
ID90026,90026,1,16.970,182.911,180.619,0,21,21,3.250,1,-10921639,15.432,11,-48,126,571,44.428,2.781,5.673,0.591
ID90070,90070,1,13.441,183.073,180.876,0,22,22,3.250,1,-10921639,8.811,-3,-56,129,326,45.562,2.750,2.244,0.268
ID89282,89282,2,21.143,204.616,184.609,0,0,0,3.250,1,-10921639,37.892,34,-52,140,1402,49.579,4.550,1.334,0.874
ID89181,89181,2,26.674,205.139,184.697,0,1,1,3.250,1,-10921639,42.297,42,-42,140,1565,51.400,4.550,1.873,1.073
ID89232,89232,2,23.636,205.597,184.573,0,2,2,3.250,1,-10921639,32.595,16,-30,145,1206,50.405,4.550,2.276,0.898
ID89329,89329,2,21.398,205.630,184.810,0,3,3,3.250,1,-10921639,27.919,11,-34,142,1033,47.433,4.550,2.888,0.874
ID89374,89374,2,18.727,205.493,184.577,0,4,4,3.250,1,-10921639,22.324,4,-54,140,826,51.656,2.798,2.153,0.590
ID89453,89453,2,21.903,205.565,184.752,0,5,5,3.250,1,-10921639,28.919,11,-60,160,1070,52.997,4.550,2.032,0.731
ID89569,89569,2,15.233,205.512,184.326,0,8,8,3.250,1,-10921639,16.243,-3,-45,124,601,42.047,12.350,1.760,0.493
ID89530,89530,2,19.232,205.618,184.933,0,9,9,3.250,1,-10921639,25.730,19,-52,114,952,44.554,4.550,2.005,0.771
ID89601,89601,2,15.765,205.338,184.446,0,10,10,3.250,1,-10921639,20.514,4,-22,113,759,39.343,2.795,2.039,0.700
ID89640,89640,2,20.373,204.984,184.875,0,11,11,3.250,1,-10921639,23.568,8,-47,155,872,49.931,2.794,2.116,0.641
ID89673,89673,2,32.931,205.423,184.541,0,12,12,3.250,1,-10921639,46.595,18,-73,234,1724,77.127,4.550,1.682,0.758
ID89709,89709,2,29.499,205.784,184.811,0,13,13,3.250,1,-10921639,31.703,13,-60,249,1173,82.716,2.771,1.630,0.475
ID89743,89743,2,36.104,205.946,184.457,0,14,14,3.250,1,-10921639,55.135,33,-47,269,2040,83.404,4.550,1.540,0.802
ID89779,89779,2,32.434,205.350,184.894,0,15,15,3.250,1,-10921639,49.649,26,-47,220,1837,71.367,4.550,1.497,0.834
ID89820,89820,2,34.083,205.667,184.798,0,16,16,3.250,1,-10921639,40.919,9,-58,265,1514,86.209,2.787,1.877,0.619
ID89860,89860,2,33.291,205.686,185.017,0,17,17,3.250,1,-10921639,36.622,5,-52,259,1355,80.115,2.787,2.324,0.639
ID89902,89902,2,42.348,205.897,184.969,0,18,18,3.250,1,-10921639,53.459,32,-40,312,1978,94.365,2.793,1.945,0.748
ID89940,89940,2,50.182,205.823,184.972,0,19,19,3.250,1,-10921639,60.973,27,-68,363,2256,113.015,2.796,2.078,0.728
ID89985,89985,2,34.371,205.901,184.848,0,20,20,3.250,1,-10921639,38.784,17,-60,228,1435,74.789,2.806,3.264,0.794
ID90027,90027,2,18.897,205.874,184.883,0,21,21,3.250,1,-10921639,20.703,8,-56,139,766,45.900,2.786,3.662,0.709
ID90071,90071,2,25.660,205.674,184.734,0,22,22,3.250,1,-10921639,32.784,26,-50,166,1213,58.179,4.550,2.770,0.828
ID90111,90111,2,22.072,205.508,184.717,0,23,23,3.250,1,-10921639,24.297,5,-35,151,899,50.375,2.792,4.533,0.790
ID89284,89284,3,38.116,190.531,185.559,0,0,0,3.250,1,-10921639,41.351,8,-72,265,1530,92.971,2.804,4.201,0.719
ID89182,89182,3,27.435,190.424,185.782,0,1,1,3.250,1,-10921639,31.378,4,-31,174,1161,58.761,4.550,5.924,0.914
ID89231,89231,3,36.070,190.676,185.251,0,2,2,3.250,1,-10921639,34.784,-2,-58,247,1287,84.887,2.797,5.850,0.700
ID89331,89331,3,15.934,190.304,185.661,0,3,3,3.250,1,-10921639,14.568,7,-45,123,539,41.479,2.792,7.334,0.618
ID89410,89410,3,20.766,190.697,185.271,0,6,6,3.250,1,-10921639,15.865,4,-67,151,587,57.471,2.797,6.515,0.479
ID89492,89492,3,33.083,190.457,185.564,0,7,7,3.250,1,-10921639,43.162,18,-60,233,1597,78.820,4.550,2.391,0.772
ID89570,89570,3,29.659,190.749,185.465,0,8,8,3.250,1,-10921639,30.811,10,-62,190,1140,67.217,2.810,5.588,0.778
ID89531,89531,3,30.684,190.927,185.621,0,9,9,3.250,1,-10921639,40.027,26,-40,198,1481,63.876,4.550,2.907,0.932
ID89602,89602,3,35.951,190.884,185.349,0,10,10,3.250,1,-10921639,44.324,27,-65,266,1640,83.676,2.787,2.335,0.742
ID89639,89639,3,37.941,191.150,185.391,0,11,11,3.250,1,-10921639,47.243,18,-58,253,1748,86.981,2.805,2.148,0.741
ID89672,89672,3,32.775,191.244,185.418,0,12,12,3.250,1,-10921639,40.054,9,-54,236,1482,73.746,2.789,2.280,0.755
ID89708,89708,3,38.595,191.281,185.392,0,13,13,3.250,1,-10921639,42.811,6,-65,272,1584,94.638,2.802,2.325,0.633
ID89744,89744,3,27.165,191.162,185.233,0,14,14,3.250,1,-10921639,31.270,15,-41,172,1157,56.807,4.550,6.549,0.955
ID89778,89778,3,23.606,190.688,185.104,0,15,15,3.250,1,-10921639,24.919,13,-60,150,922,53.239,2.792,4.105,0.753
ID89287,89287,4,38.569,159.508,188.401,0,0,0,3.250,1,-10921639,61.135,30,-93,315,2262,104.791,2.787,1.166,0.628
ID89184,89184,4,37.999,159.507,188.250,0,1,1,3.250,1,-10921639,61.838,27,-78,317,2288,105.780,2.791,0.926,0.562
ID89234,89234,4,30.451,159.187,188.192,0,2,2,3.250,1,-10921639,41.973,19,-77,236,1553,82.062,12.350,1.038,0.521
ID89332,89332,4,24.516,160.181,188.414,0,3,3,3.250,1,-10921639,27.919,13,-76,196,1033,71.689,2.784,1.558,0.474
ID89376,89376,4,18.821,159.878,188.254,0,4,4,3.250,1,-10921639,28.432,14,-54,158,1052,53.564,2.782,1.045,0.542
ID89411,89411,4,19.967,159.871,188.340,0,6,6,3.250,1,-10921639,15.595,-7,-63,184,577,63.656,2.777,1.392,0.285
ID89493,89493,4,27.012,160.016,188.382,0,7,7,3.250,1,-10921639,32.081,7,-64,200,1187,66.012,2.779,1.752,0.619
ID89571,89571,4,32.020,159.939,188.322,0,8,8,3.250,1,-10921639,38.676,5,-49,239,1431,78.975,2.788,1.842,0.635
ID89532,89532,4,37.331,160.029,188.432,0,9,9,3.250,1,-10921639,53.054,30,-72,261,1963,83.664,4.550,1.543,0.770
ID89603,89603,4,26.971,159.971,188.502,0,10,10,3.250,1,-10921639,33.270,18,-70,204,1231,71.190,2.793,1.364,0.539
ID89710,89710,4,13.112,159.608,188.746,0,13,13,3.250,1,-10921639,17.270,9,-35,111,639,38.959,2.805,1.316,0.504
ID89745,89745,4,14.038,159.752,188.534,0,14,14,3.250,1,-10921639,17.514,8,-25,109,648,35.578,2.785,1.599,0.606
ID89780,89780,4,25.923,159.974,188.376,0,15,15,3.250,1,-10921639,35.946,19,-57,159,1330,58.608,4.550,2.116,0.833
ID89821,89821,4,31.147,160.079,188.376,0,16,16,3.250,1,-10921639,46.838,34,-71,211,1733,68.307,4.550,1.807,0.883
ID89861,89861,4,34.476,159.515,188.395,0,17,17,3.250,1,-10921639,51.973,28,-82,263,1923,84.439,4.550,1.433,0.725
ID89903,89903,4,45.978,159.831,188.444,0,18,18,3.250,1,-10921639,67.676,23,-40,317,2504,105.208,2.810,1.407,0.752
ID89941,89941,4,65.361,159.878,188.642,0,19,19,3.250,1,-10921639,101.162,62,-49,408,3743,132.822,4.550,1.454,0.903
ID89986,89986,4,47.244,160.031,189.007,0,20,20,3.250,1,-10921639,67.432,40,-45,334,2495,101.247,2.806,1.454,0.789
ID90028,90028,4,24.220,160.191,188.965,0,21,21,3.250,1,-10921639,38.324,30,-40,157,1418,49.325,4.550,1.318,0.884
ID90072,90072,4,16.802,160.353,189.030,0,22,22,3.250,1,-10921639,28.297,27,-21,92,1047,30.631,4.550,1.620,1.142
ID89286,89286,5,23.755,164.354,186.966,0,0,0,3.250,1,-10921639,36.865,19,-45,199,1364,68.915,12.350,1.486,0.640
ID89183,89183,5,32.553,164.449,186.867,0,1,1,3.250,1,-10921639,49.351,22,-58,251,1826,84.116,12.350,1.816,0.757
ID89233,89233,5,37.941,164.604,186.566,0,2,2,3.250,1,-10921639,44.973,16,-84,266,1664,96.704,2.801,1.762,0.593
ID89330,89330,5,25.525,164.629,186.338,0,3,3,3.250,1,-10921639,22.054,7,-66,195,816,72.812,2.794,2.158,0.414
ID89375,89375,5,45.321,164.741,185.959,0,4,4,3.250,1,-10921639,57.649,43,-99,296,2133,100.504,4.550,1.814,0.740
ID89454,89454,5,41.080,164.694,185.654,0,5,5,3.250,1,-10921639,45.432,12,-84,284,1681,97.177,2.793,2.616,0.676
ID89409,89409,5,27.528,165.184,185.361,0,6,6,3.250,1,-10921639,29.324,0,-51,201,1085,69.372,2.781,2.329,0.591
ID89491,89491,5,14.017,164.483,184.912,0,7,7,3.250,1,-10921639,13.108,7,-50,89,485,34.400,11.615,-69.138,0.773
ID89291,89291,6,15.541,215.044,194.250,0,0,0,3.250,1,-10921639,39.243,36,-10,101,1452,26.969,4.550,1.369,1.682
ID89185,89185,6,22.194,218.064,192.965,0,1,1,3.250,1,-10921639,32.595,27,-48,139,1206,45.841,4.550,1.751,0.905
ID89293,89293,7,38.466,204.985,198.458,0,0,0,3.250,1,-10921639,51.811,14,-66,258,1917,87.151,2.800,1.809,0.766
ID89187,89187,7,33.236,204.762,198.480,0,1,1,3.250,1,-10921639,43.027,17,-72,256,1592,85.315,2.787,1.421,0.592
ID89236,89236,7,27.893,205.110,198.125,0,2,2,3.250,1,-10921639,34.811,21,-57,220,1288,71.929,2.786,1.665,0.605
ID89334,89334,7,23.848,204.785,198.311,0,3,3,3.250,1,-10921639,32.297,17,-43,161,1195,55.660,2.805,1.615,0.717
ID89379,89379,7,14.137,204.714,198.917,0,4,4,3.250,1,-10921639,16.054,10,-49,88,594,34.655,4.550,1.694,0.583
ID89456,89456,7,23.969,204.707,198.332,0,5,5,3.250,1,-10921639,31.054,15,-45,173,1149,55.346,2.790,2.216,0.773
ID89416,89416,7,26.917,204.252,198.181,0,6,6,3.250,1,-10921639,41.054,30,-52,171,1519,58.937,4.550,1.486,0.833
ID89496,89496,7,27.115,204.554,198.307,0,7,7,3.250,1,-10921639,30.216,2,-54,230,1118,77.530,2.775,1.570,0.476
ID89572,89572,7,21.911,204.704,198.100,0,8,8,3.250,1,-10921639,28.541,19,-67,157,1056,58.114,2.795,1.571,0.600
ID89536,89536,7,23.039,204.580,198.323,0,9,9,3.250,1,-10921639,31.892,12,-62,188,1180,61.115,2.782,1.356,0.601
ID89607,89607,7,36.091,204.123,198.728,0,10,10,3.250,1,-10921639,50.189,24,-38,233,1857,76.839,4.550,1.964,0.866
ID89643,89643,7,35.293,204.307,198.005,0,11,11,3.250,1,-10921639,50.459,39,-78,206,1867,73.271,4.550,1.725,0.872
ID89675,89675,7,30.127,204.724,198.524,0,12,12,3.250,1,-10921639,46.297,29,-50,203,1713,69.195,4.550,1.430,0.787
ID89712,89712,7,28.205,204.835,197.100,0,13,13,3.250,1,-10921639,36.486,19,-74,184,1350,72.593,4.550,1.451,0.595
ID89748,89748,7,35.516,204.943,196.861,0,14,14,3.250,1,-10921639,43.405,22,-97,291,1606,99.986,2.780,1.078,0.450
ID89784,89784,7,40.308,205.050,197.078,0,15,15,3.250,1,-10921639,61.811,33,-56,268,2287,90.049,4.550,1.299,0.776
ID89825,89825,7,20.213,205.247,196.122,0,16,16,3.250,1,-10921639,33.135,37,-39,123,1226,48.445,4.550,1.596,0.841
ID89865,89865,7,20.453,205.939,195.134,0,17,17,3.250,1,-10921639,25.486,5,-45,177,943,57.193,2.775,1.346,0.511
ID89295,89295,9,55.120,186.240,205.360,0,0,0,3.250,1,-10921639,65.459,11,-115,452,2422,152.718,2.780,0.934,0.414
ID89190,89190,9,33.200,185.893,205.193,0,1,1,3.250,1,-10921639,28.189,1,-112,292,1043,103.606,2.776,0.781,0.239
ID89239,89239,9,36.371,185.856,204.879,0,2,2,3.250,1,-10921639,44.865,28,-98,283,1660,101.194,2.788,1.106,0.466
ID89338,89338,9,55.354,186.227,203.974,0,3,3,3.250,1,-10921639,68.162,45,-96,436,2522,142.861,2.791,1.257,0.532
ID89380,89380,9,61.464,186.260,204.209,0,4,4,3.250,1,-10921639,75.838,14,-106,453,2806,154.154,2.798,1.364,0.568
ID89460,89460,9,78.480,186.603,204.153,0,5,5,3.250,1,-10921639,115.297,77,-88,536,4266,184.296,4.550,1.393,0.728
ID89418,89418,9,93.885,186.767,203.765,0,6,6,3.250,1,-10921639,134.973,60,-140,643,4994,212.263,2.805,1.399,0.742
ID89498,89498,9,101.682,186.761,203.736,0,7,7,3.250,1,-10921639,146.027,85,-137,716,5403,238.182,2.799,1.422,0.720
ID89573,89573,9,135.870,186.497,203.869,0,8,8,3.250,1,-10921639,195.324,105,-179,900,7227,311.425,4.550,1.526,0.758
ID89537,89537,9,151.638,186.519,203.739,0,9,9,3.250,1,-10921639,221.459,121,-195,1029,8194,354.414,4.550,1.508,0.751
ID89608,89608,9,155.461,186.386,203.898,0,10,10,3.250,1,-10921639,230.108,79,-146,1035,8514,335.928,4.550,1.554,0.834
ID89645,89645,9,164.282,186.339,203.882,0,11,11,3.250,1,-10921639,223.108,97,-182,1161,8255,374.007,2.799,1.591,0.733
ID89677,89677,9,160.567,186.220,204.003,0,12,12,3.250,1,-10921639,219.919,99,-140,1110,8137,347.464,2.800,1.630,0.785
ID89714,89714,9,137.622,186.151,204.201,0,13,13,3.250,1,-10921639,196.378,157,-118,904,7266,284.900,4.550,1.692,0.867
ID89750,89750,9,116.284,185.974,204.297,0,14,14,3.250,1,-10921639,164.216,106,-132,749,6076,240.298,4.550,1.700,0.861
ID89786,89786,9,85.676,185.972,204.489,0,15,15,3.250,1,-10921639,121.162,54,-80,571,4483,185.933,4.550,1.657,0.813
ID89827,89827,9,39.386,185.854,204.433,0,16,16,3.250,1,-10921639,55.027,25,-57,248,2036,83.362,4.550,2.041,0.886
ID89867,89867,9,29.805,186.013,204.794,0,17,17,3.250,1,-10921639,38.081,21,-52,200,1409,65.025,2.801,2.119,0.796
ID89906,89906,9,19.956,185.377,204.921,0,18,18,3.250,1,-10921639,20.000,1,-61,150,740,51.986,2.780,2.157,0.526
ID89945,89945,9,29.386,185.449,204.995,0,19,19,3.250,1,-10921639,46.568,31,-49,170,1723,61.209,4.550,1.702,0.958
ID89991,89991,9,23.261,185.271,205.699,0,20,20,3.250,1,-10921639,32.757,20,-38,144,1212,50.660,4.550,2.023,0.865
ID90032,90032,9,16.063,185.754,204.559,0,21,21,3.250,1,-10921639,26.730,20,-40,116,989,35.043,4.550,2.052,1.026
ID89294,89294,10,64.366,188.572,199.123,0,0,0,3.250,1,-10921639,102.405,67,-87,405,3789,134.391,4.550,1.300,0.861
ID89188,89188,10,64.452,188.615,199.008,0,1,1,3.250,1,-10921639,97.405,49,-60,424,3604,139.502,4.550,1.315,0.793
ID89237,89237,10,74.261,188.721,199.175,0,2,2,3.250,1,-10921639,106.541,50,-119,518,3942,170.004,2.802,1.451,0.742
ID89335,89335,10,52.987,188.861,199.233,0,3,3,3.250,1,-10921639,70.838,36,-91,398,2621,133.632,11.563,1.166,0.571
ID89378,89378,10,49.964,189.030,198.638,0,4,4,3.250,1,-10921639,65.757,20,-119,427,2433,135.046,2.775,1.097,0.509
ID89457,89457,10,28.517,189.047,198.738,0,5,5,3.250,1,-10921639,43.892,30,-95,261,1624,90.684,11.519,0.546,0.342
ID89417,89417,10,28.907,189.079,198.944,0,6,6,3.250,1,-10921639,40.135,7,-145,274,1485,109.422,11.573,0.520,0.251
ID89297,89297,11,18.264,211.003,206.033,0,0,0,3.250,1,-10921639,28.973,27,-44,120,1072,38.629,4.550,1.951,0.992
ID89189,89189,11,20.256,213.780,202.065,0,1,1,3.250,1,-10921639,31.000,34,-64,114,1147,46.924,4.550,1.934,0.871
ID89238,89238,11,15.856,215.973,201.249,0,2,2,3.250,1,-10921639,30.297,34,-41,76,1121,30.811,4.550,1.612,1.214
ID89337,89337,11,16.548,216.374,203.294,0,3,3,3.250,1,-10921639,34.324,30,-16,90,1270,27.677,4.550,1.581,1.519
ID89296,89296,12,95.398,170.967,206.317,0,0,0,3.250,1,-10921639,149.162,80,-96,622,5519,194.159,4.550,1.495,0.921
ID89191,89191,12,95.768,171.128,206.140,0,1,1,3.250,1,-10921639,154.378,120,-65,620,5712,187.662,4.550,1.536,0.997
ID89240,89240,12,87.452,170.972,206.165,0,2,2,3.250,1,-10921639,137.405,99,-94,566,5084,172.407,4.550,1.533,0.965
ID89339,89339,12,74.810,170.776,206.408,0,3,3,3.250,1,-10921639,110.595,54,-87,490,4092,159.583,4.550,1.651,0.863
ID89381,89381,12,49.068,170.557,206.317,0,4,4,3.250,1,-10921639,66.730,23,-68,342,2469,114.706,2.798,1.755,0.741
ID89461,89461,12,44.416,171.035,206.428,0,5,5,3.250,1,-10921639,59.243,22,-69,317,2192,105.255,2.803,1.821,0.727
ID89419,89419,12,36.802,170.552,206.487,0,6,6,3.250,1,-10921639,53.919,23,-56,260,1995,89.426,2.797,1.369,0.697
ID89500,89500,12,31.638,170.500,206.382,0,7,7,3.250,1,-10921639,40.649,12,-76,227,1504,85.974,2.799,1.458,0.561
ID89574,89574,12,29.247,170.429,206.254,0,8,8,3.250,1,-10921639,38.703,4,-32,215,1432,72.491,12.350,1.435,0.629
ID89538,89538,12,26.630,170.345,206.326,0,9,9,3.250,1,-10921639,32.703,6,-82,198,1210,72.686,2.793,1.474,0.536
ID89299,89299,13,21.060,162.753,215.992,0,0,0,3.250,1,-10921639,37.135,33,-7,93,1374,32.105,4.550,1.757,1.474
ID89193,89193,13,23.190,163.101,215.062,0,1,1,3.250,1,-10921639,35.405,23,-58,185,1310,62.120,2.788,0.921,0.546
ID89243,89243,13,44.708,162.686,215.482,0,2,2,3.250,1,-10921639,67.270,26,-61,316,2489,103.838,2.797,1.337,0.741
ID89342,89342,13,54.386,162.494,215.407,0,3,3,3.250,1,-10921639,89.378,45,-30,376,3307,124.908,4.550,1.180,0.775
ID89382,89382,13,66.926,162.521,215.369,0,4,4,3.250,1,-10921639,99.568,39,-93,502,3684,165.970,2.795,1.309,0.680
ID89464,89464,13,62.912,162.413,215.057,0,5,5,3.250,1,-10921639,89.973,23,-66,474,3329,157.056,2.794,1.108,0.602
ID89423,89423,13,55.099,162.502,215.018,0,6,6,3.250,1,-10921639,88.432,39,-68,439,3272,136.260,2.796,1.210,0.711
ID89505,89505,13,53.283,162.928,215.754,0,7,7,3.250,1,-10921639,105.919,83,-64,360,3919,124.334,4.550,1.355,0.980
ID89579,89579,13,78.209,164.100,218.918,0,8,8,3.250,1,-10921639,123.054,83,-81,540,4553,167.023,4.550,1.391,0.857
ID89543,89543,13,68.513,164.301,218.724,0,9,9,3.250,1,-10921639,107.405,62,-77,488,3974,157.289,2.798,1.397,0.796
ID89615,89615,13,71.283,164.067,218.566,0,10,10,3.250,1,-10921639,111.135,77,-100,510,4112,165.536,2.798,1.334,0.767
ID89651,89651,13,77.915,164.106,218.864,0,11,11,3.250,1,-10921639,117.486,74,-85,566,4347,170.644,2.794,1.393,0.802
ID89685,89685,13,69.955,164.046,218.750,0,12,12,3.250,1,-10921639,99.081,58,-86,496,3666,155.275,2.796,1.539,0.774
ID89721,89721,13,73.774,164.372,218.912,0,13,13,3.250,1,-10921639,104.378,46,-78,543,3862,169.276,2.790,1.464,0.733
ID89757,89757,13,62.073,164.281,218.807,0,14,14,3.250,1,-10921639,88.730,43,-84,437,3283,137.345,2.796,1.543,0.784
ID89792,89792,13,58.625,164.205,218.596,0,15,15,3.250,1,-10921639,85.919,41,-60,414,3179,132.766,2.794,1.470,0.770
ID89834,89834,13,53.422,164.416,218.544,0,16,16,3.250,1,-10921639,80.946,38,-73,361,2995,125.466,4.550,1.435,0.760
ID89874,89874,13,37.283,164.447,218.619,0,17,17,3.250,1,-10921639,52.568,26,-72,271,1945,89.680,4.550,1.601,0.722
ID89910,89910,13,26.450,164.183,218.380,0,18,18,3.250,1,-10921639,43.568,23,-45,173,1612,57.219,4.550,1.594,0.936
ID89950,89950,13,22.718,163.771,218.151,0,19,19,3.250,1,-10921639,35.757,29,-32,149,1323,50.250,4.550,1.642,0.884
ID89995,89995,13,22.900,164.055,218.129,0,20,20,3.250,1,-10921639,39.297,35,-42,147,1454,49.544,4.550,1.440,0.936
ID90036,90036,13,23.769,163.754,217.039,0,21,21,3.250,1,-10921639,45.838,44,-57,160,1696,58.593,4.550,1.726,0.991
ID90079,90079,13,14.325,164.605,218.141,0,22,22,3.250,1,-10921639,24.054,16,-39,120,890,43.855,11.584,1.268,0.613
ID89301,89301,15,16.513,201.759,217.442,0,0,0,3.250,1,-10921639,36.703,35,-18,86,1358,29.291,12.350,1.284,1.409
ID89197,89197,15,17.970,203.050,218.713,0,1,1,3.250,1,-10921639,41.919,50,-30,90,1551,36.541,4.550,1.177,1.240
ID89246,89246,15,18.185,204.577,219.576,0,2,2,3.250,1,-10921639,30.973,32,-53,127,1146,47.075,4.550,1.302,0.744
ID89345,89345,15,16.428,205.058,220.509,0,3,3,3.250,1,-10921639,29.351,31,-29,104,1086,36.269,4.550,1.290,0.912
ID89384,89384,15,26.834,205.354,222.714,0,4,4,3.250,1,-10921639,41.189,33,-45,170,1524,56.991,4.550,1.653,0.901
ID89467,89467,15,14.412,205.507,222.477,0,5,5,3.250,1,-10921639,35.649,32,8,76,1319,16.632,4.550,1.392,2.495
